textID,selected_text,sentiment,positive,negative,neutral
afca91dc92,relaxing place,positive,1,0,0
cdcaac066e,couldnt cost part,neutral,0,0,1
edde759bde,lovely,positive,1,0,0
781d900e89,sorry,negative,0,1,0
8aacb54f42,dammit,negative,0,1,0
6172153918,amazing,positive,1,0,0
486806238c,barbs trying figure dsl aint connecting need google going home computer dont start working soon smh,neutral,0,0,1
8e26c8c6e8,sick sad,negative,0,1,0
0be8e9f2fd,seems really quiet tonightam jealous clearly exciting life bed think,neutral,0,0,1
8df4e78879,really wishes spare cash buy new punch wii,negative,0,1,0
9843ecd416,going,negative,0,1,0
33596d8109,sorry,negative,0,1,0
cf0e868f70,feel hope smooth flight safe,positive,1,0,0
82215b50d4,cant sleep,negative,0,1,0
150ebb41ba,sad,negative,0,1,0
1689a46690,sweet dreams,positive,1,0,0
0d709a4c51,hay wats ur aim chat,neutral,0,0,1
17775140c5,okay kool might touring summer long make happen,neutral,0,0,1
3b0e6c2c55,pain,negative,0,1,0
9602407df9,time watch op dead like sleep,neutral,0,0,1
a53c829bee,dinner grandma since couldnt mum,neutral,0,0,1
d681f0dfbc,haha thanks history invention television influence america lol,positive,1,0,0
c81e21ffd8,yea wassup,neutral,0,0,1
2839a4d1d8,stupid,negative,0,1,0
5b747a13f6,shopped til droppedcome bac sunshine miss u,negative,0,1,0
b1fd9116e3,like,positive,1,0,0
c628741a80,thank ive anxiety issues,neutral,0,0,1
d2c66b666d,around 3 hours left 3 day weekend waaaay much work,neutral,0,0,1
954ab76021,loved,positive,1,0,0
996630f6a0,attempts somehow extend inner classes would close closure cant find ref atm,neutral,0,0,1
0b2c0c6522,yes join us require cupcake donation,neutral,0,0,1
5fbd854b80,hard,negative,0,1,0
443d30a0ba,terrible headache super swollen puffy eyes dont think im going todayugh,negative,0,1,0
17f4db5ddf,cant access site,neutral,0,0,1
35e2ce08fc,sun shinningat last,positive,1,0,0
2b6017f8f5,slowest train ever,negative,0,1,0
fbba87adcf,nup cd either whole bunch zeros ones free,neutral,0,0,1
5cc8486398,graduation day feel like failure,neutral,0,0,1
8f74422345,ops lol wasnt supposed got twitter,neutral,0,0,1
03f9f6f798,dont think ive ever tierd lifeu,negative,0,1,0
df120c16ce,u going today girl,neutral,0,0,1
7f0cdc1ac1,doesnt want anymore,negative,0,1,0
c8ac0b9545,bad hair day,negative,0,1,0
bc879a25b0,headache,negative,0,1,0
c3bdaf65c9,sorry,negative,0,1,0
fa82c3881c,okayokay like rest sane population world hate mondays,neutral,0,0,1
6cb03d7c46,mozarts requiem,neutral,0,0,1
4344cafbdc,think bit love creations wit physically attracted although great style,neutral,0,0,1
e573de5429,thanks another great day,positive,1,0,0
4f9abe51eb,huh,negative,0,1,0
3ca79f00a1,ohshnapsss pissed blair usual hahah yeeeah bake cookies,neutral,0,0,1
1fce3e2d7b,bueno hollykins needs feel better asap ps miss done uni soon arent soproudofyo,neutral,0,0,1
21c1915272,awesome,positive,1,0,0
efa98d8489,happy,positive,1,0,0
7c59eb38ea,expression watching,neutral,0,0,1
e69a965399,stupid,negative,0,1,0
2f1cd44ea2,didnt want tell think body odour,negative,0,1,0
0a91a64e53,nice beta easports still news online madden,neutral,0,0,1
a5fbb6fbe8,bad,negative,0,1,0
a63858d0d8,missed,negative,0,1,0
3e4b3ec6a6,unfortunately,negative,0,1,0
be6c6fa1b5,fun,positive,1,0,0
271c145699,discrimination bad thing,positive,1,0,0
4dd72d3713,sure talkthe fabulous part though sorry dear,neutral,0,0,1
63a116ae1b,tease,negative,0,1,0
167b97c32a,got back working im feeling pretty good,positive,1,0,0
9fd51c9c2c,ahhh satz blend didnt save,neutral,0,0,1
d7a7afa0a2,matter bet would great love right go,positive,1,0,0
2331d16c42,thank heavens,positive,1,0,0
f7aa8dcfb8,ear popping,neutral,0,0,1
4efc7222ad,bad,negative,0,1,0
925e61d3d8,answer back,negative,0,1,0
07e2021536,catching 2 weeks lost greys house quiet,neutral,0,0,1
ff0112e0e7,smile,positive,1,0,0
15f47296e2,im kinda sick n tired,negative,0,1,0
eba1f29fb0,boo,negative,0,1,0
57dcad6611,hey phillll wazzuppppp,neutral,0,0,1
4e85f6e9b0,missed,negative,0,1,0
e5b5debcdc,great,positive,1,0,0
2a2fd0848d,finally gone beach yeaaaah,positive,1,0,0
98ef34a9f4,awesome,positive,1,0,0
e68a0375b2,last weekday nothing school starts next week,neutral,0,0,1
be8ba96aca,gorgeous girl,positive,1,0,0
e6eb0f8e54,hysterical,positive,1,0,0
e364d5cdd1,ok turn twitter device updates get new battery phone goes fully charged dead 5 hours,neutral,0,0,1
a5d4af0d80,michelle hot mama chichis grande,neutral,0,0,1
4ccb7ef67c,rock much,positive,1,0,0
a82816a060,one know likes boiled peanuts,neutral,0,0,1
331663d438,loved,positive,1,0,0
ae8fd767fc,ugh tonsils,negative,0,1,0
61e04b8f6e,please get cell phone better camera pictures real bad quality compared miley took,neutral,0,0,1
cc0bc2a05d,bless,positive,1,0,0
e553176c2a,good fun,positive,1,0,0
762b9211cf,lost,negative,0,1,0
241ece149d,though isnt going well,negative,0,1,0
716301c33e,hoooray im hooked already,neutral,0,0,1
119bbd840c,good,positive,1,0,0
6beb4754f0,agree everybody wouldve excited goes ohhhh nooooo ms screws,neutral,0,0,1
b8fbbf1936,edge left contributors list months issue,neutral,0,0,1
7314b068f7,ooo growl yummy time coming soon huh oh yeah hunting combo tshirt think find one,neutral,0,0,1
80a24991b3,im back zindex problemagain,negative,0,1,0
0549e452ec,bored work,negative,0,1,0
ebeea1f86c,hating,negative,0,1,0
d35ae0cfa5,wwwmyspacecomfashionisthenextcity check started new tees limited edition different ways check facebook group,neutral,0,0,1
4f09c42f8b,husband girl,neutral,0,0,1
a8f6fc8b5a,thinking vegas good ideas places see,neutral,0,0,1
fcfa10681f,sucks,negative,0,1,0
b04bbb81c9,hi one kiwi artist another kiwi artis,neutral,0,0,1
a88de8cc26,happy mothers day,positive,1,0,0
289317384e,oooo ok havent accepted friends reque,neutral,0,0,1
bfa9cdee68,sorry,negative,0,1,0
ea25722a23,love good causes,positive,1,0,0
f3a5b39195,available area,negative,0,1,0
ba4bcf57b5,friday 5 hours im freeuntil tomorrow oh well,neutral,0,0,1
532d442071,meeting time iã£â¯ã¢â¿ã¢â½m trying win something prizes friday,neutral,0,0,1
1b9afa81bf,cramps,negative,0,1,0
3fd7a35f32,thank,positive,1,0,0
c029d4a557,plans didnt go followed ok,neutral,0,0,1
19af686703,let guess skipped sports bought new pinkish outfit,neutral,0,0,1
4d97f4be67,rain please come,neutral,0,0,1
b5a110f491,pleasure,neutral,0,0,1
a834cef9c6,fml,negative,0,1,0
e6801164bc,funny,positive,1,0,0
687ee0bd2d,grouchy,negative,0,1,0
e20b9a322f,worse,negative,0,1,0
b922b8b866,dont app,neutral,0,0,1
84747e4e05,would help study aptitude tests,positive,1,0,0
ce4a3df3a9,supper tonight kurumi 10 minutes,neutral,0,0,1
407f226cdb,cute,positive,1,0,0
7ce085e1ef,loved,positive,1,0,0
f763af7a90,hi mariah,neutral,0,0,1
4598e31e32,yours13 im home cats right,neutral,0,0,1
153027be1c,inbox still empty,negative,0,1,0
dd9b922aad,im rebel,negative,0,1,0
3f54e1d2cb,im sorry,negative,0,1,0
4cd893fb53,nice,positive,1,0,0
5caaa15e27,exam 1 today going get license renewed birthday getting closer,neutral,0,0,1
1f3cab50fc,love,positive,1,0,0
f2e20448fa,thinks gonna rain,neutral,0,0,1
4f0ab06d15,good,positive,1,0,0
b4083313e2,yrbook signing w evryone fun im gna miss evrything,neutral,0,0,1
a2623622cc,lost,negative,0,1,0
66cb61f78f,close enough could run get one,neutral,0,0,1
2209fb4785,stone cold crazy,negative,0,1,0
4568211cd0,totally austin powers withdrawl symptons darrius withdrawl symptoms mommy minne withdrawl syamptoms,neutral,0,0,1
89ff9a9119,pretty,positive,1,0,0
f589e82592,seniors last day,neutral,0,0,1
b36197ce92,one help,negative,0,1,0
33889dffc9,thanks,positive,1,0,0
9cba8bf464,thanks,positive,1,0,0
cba675bd52,getting closer rather real lobby dates chicago blogher09 squee,neutral,0,0,1
6b12692b8d,lost vocie adele laughing lol still wondering im college week,neutral,0,0,1
04510889b6,oh sorry getting replies nothing,negative,0,1,0
f44f3ff9a8,pray uncle,positive,1,0,0
5bae99f344,gonna scare rachel quarantine tonight shall fun,neutral,0,0,1
24bc4edb49,omg wanted slap,negative,0,1,0
9a1fc155de,watching simpsons,neutral,0,0,1
77711764bf,specials,positive,1,0,0
57025d9fd9,great,positive,1,0,0
d2a2993900,work soon way soon,neutral,0,0,1
1753eb0481,phaket anneliese want,neutral,0,0,1
df4b40b30e,mad,negative,0,1,0
196b4d6897,thanks,positive,1,0,0
b3719416fa,im hungry wife bodyshop party bringing takeaway home much longer party go,neutral,0,0,1
ca5909d8ea,pretty baby,positive,1,0,0
112a5320b5,invite house instead,neutral,0,0,1
a3ff2fa162,im bit bens thaied,neutral,0,0,1
2f6d9d1419,stackeoverflow,neutral,0,0,1
7d03216477,cute,positive,1,0,0
439803cf54,dead stopped express lane would happen choose take way ugh hopefully gets moving,neutral,0,0,1
7cfe40cca8,okeefe yay youre twitter youre secret celeb crush much info,neutral,0,0,1
a1847c4311,k thank,positive,1,0,0
e4c637df1d,fail life sometimes,negative,0,1,0
fc53d120e4,wish,positive,1,0,0
bbfcac5e08,points gear question posted cant get rest dreadweave set,neutral,0,0,1
8a351a9ee7,remind much omaha girl use date guess jeans calvin kleins wore,neutral,0,0,1
c7bd31ba90,gives twitter tips hope helps,positive,1,0,0
fd5b328f6d,loved,positive,1,0,0
4.81E+12,lol,positive,1,0,0
4c55586b72,gorgeous,positive,1,0,0
6ea3693282,guess relaxing dinner movie tonighti looking forward day work,positive,1,0,0
0a29424e62,laptop grew speakers watch charlie sound,neutral,0,0,1
f3c0386426,rofl uh huh,positive,1,0,0
582090d484,funny,positive,1,0,0
72f8d5e864,doesnt look fab,negative,0,1,0
c30127adf3,deadlines,neutral,0,0,1
9d30f19fe0,terrible,negative,0,1,0
1b35e9d109,irrelevant,negative,0,1,0
cae4719603,im sick go outside,negative,0,1,0
8fe7e90d7b,good,positive,1,0,0
29244d2d46,excited,positive,1,0,0
503a362985,wont home till like next month,neutral,0,0,1
5ea02d49eb,love,positive,1,0,0
ba1a8153da,bad,negative,0,1,0
e19e92412a,screwed,negative,0,1,0
55bc437a33,got laid lots people becoming unemployed,negative,0,1,0
24f090ea3d,e bestttt,positive,1,0,0
d5621b043e,easties go anytime,neutral,0,0,1
d8ffeb6591,like,positive,1,0,0
d978b7f334,lemme guess ran 5 miles gym waking kids going beach recording studio,neutral,0,0,1
d4824f31d8,never knew dentention hard,negative,0,1,0
2eb8e4fd0a,fun,positive,1,0,0
829fd30504,nail broke haaaaaaaaate,negative,0,1,0
fc92519d0d,disappointing,negative,0,1,0
a1bda541fd,yep,neutral,0,0,1
b31f326e68,love,positive,1,0,0
0bc2e46e4e,hope avalina isnt dud,negative,0,1,0
fddd46aee8,anyone want buy anthropomorphic planter available till 31st,neutral,0,0,1
07069f29c4,beautiful day outside today shame im stuck office blinds shut stop glare,neutral,0,0,1
43d08e6dce,woke sun started rain,neutral,0,0,1
babf4b1bda,creative vados stock walmartcom missed thanks tweeting,neutral,0,0,1
a2056ff40a,hates,negative,0,1,0
94d2b00f6b,lovely,positive,1,0,0
ec66683c9f,flapataco nice plebs came,negative,0,1,0
5f1e07398b,celebrate,positive,1,0,0
f93c297e3a,chillaxin busy bankholiday hope everbody gd wkend holiday 12 days,positive,1,0,0
7420980c60,better,positive,1,0,0
cf30a8df0a,wowyou ride hard,positive,1,0,0
2af437c472,check flyer designed notary retrograde let know think,neutral,0,0,1
fab844f0c2,thanks welcome back,positive,1,0,0
c0f58575bf,sucks,negative,0,1,0
7d770c7bd6,sore head,negative,0,1,0
d707cc9cb1,office trying solve mystery whose blood bathroom toilet eewwwww,neutral,0,0,1
e451131bc1,awwwwi love car soooo cute tonight love carlmy 10yr old sad nowlol,neutral,0,0,1
876cd15514,bryan hasnt replied wingnuts,neutral,0,0,1
009ab3e6db,watching southpark another 20 minutes,neutral,0,0,1
8a8c28f5ba,es amazi,positive,1,0,0
6b064ca919,lmaoha,positive,1,0,0
cbdbfb9de2,stupid,negative,0,1,0
51ed0c17c0,tried shoes new look,neutral,0,0,1
8fee3fb6a4,early wanna go back sleeep,neutral,0,0,1
708b41b0c8,dont think sisters refusn get ticket,negative,0,1,0
44eba69b30,oh wowhope hes ok u take 2 vet,neutral,0,0,1
10133a7283,died wait magic jack read,neutral,0,0,1
901b9b9cc4,ive woken,neutral,0,0,1
2eaefcfa53,love,positive,1,0,0
493f47d778,one greatest dinners ever,positive,1,0,0
49e24a4501,nooooo raining,negative,0,1,0
36a0a476c5,shower class class taking care ladyfriend,positive,1,0,0
5343b52f89,great,positive,1,0,0
18cd7ae71d,great,positive,1,0,0
cb60620a4f,goodmorning twitter oh gosh woke soooo nice lol oh hai thar twitterverse happy mothersday everybody,positive,1,0,0
8396f13b4b,loved,positive,1,0,0
c58b2ba46e,hubby went pick fringe comics today store work store business comix houston 2 web,neutral,0,0,1
e350274c1a,world amazing,positive,1,0,0
66521b4652,completely lost,negative,0,1,0
d116927538,gadgetopia need dm youre following send email,neutral,0,0,1
5dbe4cae20,cute,positive,1,0,0
c2ada5b889,got cable set win got lock put door win feeling tad neglected fail,neutral,0,0,1
8d9f0090b0,silly,negative,0,1,0
355a1e84e2,great talk grace awesome god worksthat somehow started remote controls work,positive,1,0,0
da2bf1eb03,beasted,negative,0,1,0
e9d903f9aa,ill listening,neutral,0,0,1
28f67f674e,oh nou dont hit family emergency lil delay cant wait see,neutral,0,0,1
aba25eb3f5,sitting home nothing gonna like weekend,neutral,0,0,1
a30612b7f6,unsalvageable,negative,0,1,0
13a9406926,flew brisbane lax today great flight love lights shame one drink limit thoug,neutral,0,0,1
5b2b140151,think go sleep considering hav b 3hrs,neutral,0,0,1
923f7ee786,told often wash hair would never speak,neutral,0,0,1
fac4f75f45,ended inventing,negative,0,1,0
28f000e641,seems disappeared life,negative,0,1,0
152bedb5a6,happy mothers day mom every mom everywhere stroll beaches laterhopefully,positive,1,0,0
b2afb1cf57,ohhh wanna go gahhh dunnooooooo confuzzzledd,neutral,0,0,1
6d57e5fcb0,haha,positive,1,0,0
27f1fa3214,best,positive,1,0,0
0d32a589d2,aww,negative,0,1,0
0aa7e2d375,nothing fair,negative,0,1,0
1d8c801864,going see long,neutral,0,0,1
4d8c11c5cd,better come time count 10 else 1 2 3 bam,positive,1,0,0
6bff31375d,prd take long time review,neutral,0,0,1
9e275c23b0,well,positive,1,0,0
8074eded04,im going fail final,negative,0,1,0
ea4429b35a,thx,positive,1,0,0
70eb969d45,sad saying im fat tears,negative,0,1,0
5c6d1a22c4,thank might take offer,neutral,0,0,1
2003e360f8,cant find anywhere,negative,0,1,0
198c97b57a,major headache,negative,0,1,0
31fa81e0ae,ch fu,positive,1,0,0
68d82a25f9,mitchel idea much want call costs loads call england,neutral,0,0,1
38b91a3688,stupid,negative,0,1,0
c380578d03,relaxing,positive,1,0,0
22e968402f,yessir 100 right,positive,1,0,0
469ce3aeee,night,neutral,0,0,1
34af663e50,great,positive,1,0,0
7f9b45945a,sad,negative,0,1,0
ab75ab645f,warm,neutral,0,0,1
10602528ed,ada acara menarik lain keys vip di channel v ttg straight yg dikasih tasks approach strangers crowd hmm,neutral,0,0,1
f5f26ea04a,well hit seeit depends,neutral,0,0,1
f00bd4ea4e,thanx,positive,1,0,0
24cb365662,cute,positive,1,0,0
de2af3c3a5,good,positive,1,0,0
7820f628a4,shower time,neutral,0,0,1
b1dea509d6,coooooooool dooooooooown patience virtue,positive,1,0,0
981713769d,gotta drop car parts buddy press dentist,neutral,0,0,1
520eec948e,cant call im work,neutral,0,0,1
29e8b6bb7f,expensive,negative,0,1,0
252e56c4d1,tired,negative,0,1,0
3dd678750f,happy,positive,1,0,0
dd2a3bd5b8,herefinally yay seriously made day oh fellow hell ruler,neutral,0,0,1
33fd898450,goodnight,positive,1,0,0
3fe5d830f7,doesnt hangover getting ready good ol english fry,neutral,0,0,1
fa0813c599,waiting put story stereo skyline dont know put boooo,neutral,0,0,1
7a4a289831,working,neutral,0,0,1
28f9a33b14,starbucks farrah,neutral,0,0,1
2991e56ed4,ginniejean theres lot mojo place yes,neutral,0,0,1
b75505e7a6,third date went wellmoving fourth,neutral,0,0,1
01427ed7f0,mad tired hols miss chomp chomp terribly,negative,0,1,0
0526a41f4b,finally starting assignments,neutral,0,0,1
518ae43e25,good,positive,1,0,0
81adf60881,good,positive,1,0,0
2d94c993c9,glad,positive,1,0,0
90469c762f,missing,negative,0,1,0
647e680fec,rain,negative,0,1,0
9db3cb33a2,yeah went 5 days im trying get back november mom super soak stars weekend,neutral,0,0,1
020a2d26ec,miss u guys prob wont b bk til august sumtime,positive,1,0,0
e3d78da8b9,okay make sure hes alright kk cuidalo let know hes got friend us aha,neutral,0,0,1
c9d567bba5,round way ahve copy public contacts personal contacts first big deal,neutral,0,0,1
0397995d17,trying figure,neutral,0,0,1
49f811f90c,bob7 ill update leave vet tests xrays,neutral,0,0,1
aaf0bbf7c8,went see hannah montana movie saturday loved still cant work twitter though,neutral,0,0,1
43b0426667,im victim,negative,0,1,0
e9785cbd8c,would slip fall,negative,0,1,0
2617b9c9e3,looking forward,positive,1,0,0
69db8f3c7e,well paisley one cone things around headso funny feel bad,neutral,0,0,1
3bfc997081,stop,negative,0,1,0
317715cbc5,cant wait november jobros concert,positive,1,0,0
494b8aafd8,done always ended selling machine going back mac,neutral,0,0,1
a7850c4612,feel sorry marcus though,negative,0,1,0
c0360fd4e9,sitting thru boring bits titanic waiting good bit start couple hours,neutral,0,0,1
35210988be,fire urban rock challenge,neutral,0,0,1
f11843720f,cant believe,negative,0,1,0
19d585c61b,sorry ba,negative,0,1,0
f70614e8a5,well,neutral,0,0,1
6015ac6085,250e crazzyyyy summer cuz ci close rd,neutral,0,0,1
77338f26c5,jus love doin night shifts,positive,1,0,0
4441b5b0dc,morning tweepleway early,neutral,0,0,1
ce5dd24a33,reupload thing,negative,0,1,0
a8b5846c0e,updates really amusing,positive,1,0,0
dba3019318,loves fact,positive,1,0,0
f2737e9c15,bad,positive,1,0,0
f62706f76e,awesome,positive,1,0,0
2554631fd6,rough,negative,0,1,0
5d94b30c0f,aww congrats family,positive,1,0,0
c35f392086,yay,positive,1,0,0
83cdbdeada,cant,neutral,0,0,1
6e76e15092,strongly agrees jason wolverine hugh jackman sorry kids mouse,neutral,0,0,1
11a05040a9,okay bby,neutral,0,0,1
edd0fa3494,goodnight,positive,1,0,0
80c985a159,im late hes gone,negative,0,1,0
ad2e9f53be,lost internet signal,negative,0,1,0
a2e0a7c278,sorry,negative,0,1,0
d153e50085,good mate sadly couldnt get pissed tonight driving bad times,positive,1,0,0
ff5950afbb,blood everywhere,negative,0,1,0
6632d58c82,pulled walmart aunt got went fell asleep 2 hours later r lol,neutral,0,0,1
1f82ec212e,searching home things cook dinner evening mothers day guess im eating,neutral,0,0,1
